,법령용어명
31947,할증가격
31948,할증율
31949,함선
31950,함선고정시설물
31951,함수
31952,함수액상화물질
31953,함수율
31954,함수폭약
31955,함유기준
31956,함유물질
31957,함정
31958,함정건조감독관
31959,함정운용술
31960,함정자체훈련
31961,함정정비
31962,함정탑재무기
31963,함정행정관
31964,합계금액
31965,합계액
31966,합동관사
31967,합동법률사무소
31968,합동사무소
31969,합동성
31970,합동연설회
31971,합동전문인력
31972,합동전문자격
31973,합동전문직위
31974,합동조사
31975,합동조사팀
31976,합동직위
31977,합동책임
31978,합동회계사무소
31979,합류식하수관로
31980,합리화
31981,합리화기본계획
31982,합리화대상기업
31983,합명회사등기부
31984,합법성감사
31985,합법적인
31986,합병
31987,합병결의
31988,합병계약
31989,합병등기일
31990,합병무효
31991,합병법인
31992,합병인
31993,합병일
31994,합병증
31995,합병차익
31996,합병회사
31997,합본도서
31998,합산
31999,합산과세
32000,합산배제주택
32001,합성물
32002,합성천연가스제조사업
32003,합유물
32004,합유자
32005,합의
32006,합의각서
32007,합의부
32008,합의부원
32009,합의서
32010,합의제행정기관
32011,합의체
32012,합자회사등기부
32013,합작법무법인
32014,합작수산물
32015,합작참여자
32016,합작투자
32017,합작투자계약
32018,합장
32019,합철
32020,합치성
32021,합치성검사
32022,합치심사
32023,합필
32024,항
32025,항거불능
32026,항계내
32027,항계밖
32028,항고기각
32029,항고기록
32030,항고법원
32031,항고사건
32032,항고소송
32033,항고심사
32034,항고심판
32035,항고심판관
32036,항고심판소
32037,항고인
32038,항고인용
32039,항고장
32040,항고제기
32041,항공감시
32042,항공경비요원
32043,항공고시보
32044,항공고정통신국
32045,항공고정통신망
32046,항공고정통신시설
32047,항공고정통신업무
32048,항공공통장비
32049,항공관제과
32050,항공관제실
32051,항공교통
32052,항공교통감독관
32053,항공교통관리
32054,항공교통관제기관
32055,항공교통관제사
32056,항공교통관제시설
32057,항공교통관제시스템
32058,항공교통관제업무
32059,항공교통관제허가
32060,항공교통데이터
32061,항공교통본부
32062,항공교통분야
32063,항공교통사업자
32064,항공교통센터
32065,항공교통안전관리자
32066,항공교통업무
32067,항공교통업무규정
32068,항공교통업무기관
32069,항공교통업무당국
32070,항공교통업무보고취급소
32071,항공교통업무시설
32072,항공교통업무제공자
32073,항공교통업무지원자
32074,항공교통이용자
32075,항공교통조언업무
32076,항공교통조정협의회
32077,항공교통통제센터
32078,항공교통흐름관리
32079,항공교통흐름관리기관
32080,항공교통흐름관리업무종사자
32081,항공구조대원
32082,항공구조대응시스템
32083,항공구조사
32084,항공구조소방차
32085,항공국
32086,항공기
32087,항공기고장보고
32088,항공기관사
32089,항공기국
32090,항공기기반보정시스템
32091,항공기기술표준품
32092,항공기내보안요원
32093,항공기내판매업
32094,항공기내판매품
32095,항공기대여업
32096,항공기대여업자
32097,항공기등
32098,항공기등급
32099,항공기사
32100,항공기사고
32101,항공기사용사업
32102,항공기사용사업자
32103,항공기상
32104,항공기상관서
32105,항공기상관측
32106,항공기상안전감독관
32107,항공기상업무
32108,항공기상예보
32109,항공기상청
32110,항공기술
32111,항공기술과
32112,항공기승무원
32113,항공기용품
32114,항공기운영자
32115,항공기운항시각
32116,항공기정비
32117,항공기정비업
32118,항공기정비업자
32119,항공기정비업체
32120,항공기주기장
32121,항공기준사고
32122,항공기준사고
32123,항공기취급업
32124,항공기취급업자
32125,항공기취급업체
32126,항공대
32127,항공대원
32128,항공대장
32129,항공도서관리시스템
32130,항공등화
32131,항공레이저측량
32132,항공레이저측량시스템
32133,항공레저스포츠
32134,항공레저스포츠등
32135,항공레저스포츠사업
32136,항공레저스포츠사업자
32137,항공로
32138,항공무선항행업무
32139,항공방송업무
32140,항공방제
32141,항공법
32142,항공보안감독관
32143,항공보안검색요원
32144,항공보안과
32145,항공보안교관
32146,항공보안시설
32147,항공보안장비
32148,항공보험
32149,항공사
32150,항공사고
32151,항공사고등
32152,항공사고조사위원회
32153,항공사보안감독자
32154,항공사보안책임자
32155,항공사부호
32156,항공사업
32157,항공사진
32158,항공사진원판
32159,항공사진촬영
32160,항공사진측량
32161,항공산업과
32162,항공삼각측량
32163,항공수심측량
32164,항공승무원
32165,항공신체검사심사위원회
32166,항공안전
32167,항공안전감독관
32168,항공안전감독업무
32169,항공안전공무원
32170,항공안전관리시스템
32171,항공안전데이터
32172,항공안전보증
32173,항공안전본부
32174,항공안전위해요인
32175,항공안전장애
32176,항공안전정보
32177,항공안전정책관
32178,항공안전증진
32179,항공안전팀
32180,항공안전프로그램
32181,항공약어
32182,항공업무
32183,항공예보
32184,항공우주과학기술
32185,항공우주산업
32186,항공우주산업개발정책심의회
32187,항공우주산업사업자
32188,항공운송
32189,항공운송사업
32190,항공운송사업자
32191,항공운송사업자등
32192,항공운송사업진흥법
32193,항공운송주선업
32194,항공운송총대리점업
32195,항공운송총대리점업자
32196,항공운항관리사
32197,항공운항관제
32198,항공위성
32199,항공위험물감독관
32200,항공유
32201,항공유유조차
32202,항공의학평가관
32203,항공이동통신업무
32204,항공일지
32205,항공자료
32206,항공자료제공자
32207,항공작전기지
32208,항공장
32209,항공장애물
32210,항공전문의사
32211,항공정보
32212,항공정보간행물
32213,항공정보감독관
32214,항공정보관리
32215,항공정보관리절차
32216,항공정보교환시설
32217,항공정보교환시스템
32218,항공정보생산물
32219,항공정보실
32220,항공정보업무
32221,항공정보업무기관
32222,항공정보업무종사자
32223,항공정보통신시설
32224,항공정보회람
32225,항공정비사
32226,항공정책과
32227,항공정책관
32228,항공정책실
32229,항공제품
32230,항공조명탄
32231,항공종사자
32232,항공종합통신망
32233,항공지도
32234,항공지도감독관
32235,항공지도업무기관
32236,항공지도업무종사자
32237,항공직통전화망
32238,항공철도사고조사위원회
32239,항공청장
32240,항공통신감독관
32241,항공통신국
32242,항공통신기관
32243,항공통신소
32244,항공통신시설
32245,항공통신안전관리자
32246,항공통신업무
32247,항공통신업무기관
32248,항공통신업무종사자
32249,항공특보
32250,항공행정전문
32251,항공협정
32252,항공화물
32253,항공화물보안신고서
32254,항내운항선
32255,항로
32256,항로조사
32257,항로지정제도
32258,항로표지
32259,항로표지관리소
32260,항로표지관리시설
32261,항로표지관리운영센터
32262,항로표지관리원
32263,항로표지법
32264,항로표지정비실
32265,항만
32266,항만개발과
32267,항만개발사업
32268,항만건설작업선
32269,항만건설장비
32270,항만건설통합정보체계
32271,항만공사
32272,항만공사법
32273,항만관리
32274,항만관리운영
32275,항만관리청
32276,항만구역
32277,항만근로자
32278,항만내사고
32279,항만대기질관리구역
32280,항만물류
32281,항만물류기획과
32282,항만물류통합정보체계
32283,항만배출원
32284,항만배후단지
32285,항만배후단지개발사업
32286,항만법
32287,항만사업자
32288,항만시설
32289,항만시설보안료
32290,항만시설보호지구
32291,항만시설소유자
32292,항만시설운영자
32293,항만안전문화주간
32294,항만안전사고
32295,항만안전점검관
32296,항만안전점검업무
32297,항만안전점검요원
32298,항만안전협의체
32299,항만용역업
32300,항만운송
32301,항만운송관련사업
32302,항만운송사업
32303,항만운송사업법
32304,항만운송사업자등
32305,항만운영과
32306,항만운영협약
32307,항만인력공급체제
32308,항만재개발과
32309,항만재개발사업
32310,항만정책과
32311,항만정책관
32312,항만종합상황실
32313,항만종합서비스업
32314,항만지역등
32315,항만질서위반
32316,항만출입관리시스템
32317,항만출입증
32318,항만투자협력과
32319,항만하역업
32320,항만해역조사
32321,항변
32322,항변사유
32323,항복
32324,항소권
32325,항소기각
32326,항소기간
32327,항소법원
32328,항소심
32329,항소심절차
32330,항소심판결
32331,항소인
32332,항소인용
32333,항소장
32334,항소제기기간
32335,항소취하
32336,항운노동조합
32337,항원뱅크
32338,항원성시험
32339,항적
32340,항적도
32341,항적자료
32342,항차운항
32343,항차운항계획
32344,항차운항기간
32345,항체분석방법
32346,항타기
32347,항포구
32348,항해
32349,항해당직
32350,항해사
32351,항해사고
32352,항해선
32353,항해예정시간
32354,항해의
32355,항해일지
32356,항행
32357,항행경보
32358,항행분야
32359,항행시설
32360,항행시설과
32361,항행시설관리자
32362,항행시설분야
32363,항행시설설치자
32364,항행시설운영과장
32365,항행안전감독관
32366,항행안전과
32367,항행안전무선시설
32368,항행안전시설
32369,항행안전시설관리검사관
32370,항행안전정보과
32371,항행업무
32372,항행업무기관
32373,항행업무종사자
32374,항행요건
32375,항행장애물
32376,항행중
32377,해경전경
32378,해고근로자
32379,해군기지
32380,해기사
32381,해기품질
32382,해기품질관리체제
32383,해기품질평가
32384,해난
32385,해당면적
32386,해당부서
32387,해당분야
32388,해당수수료
32389,해당일
32390,해당지역
32391,해도
32392,해도제작업
32393,해리
32394,해면
32395,해법
32396,해부
32397,해사기술과
32398,해사노동적합선언서
32399,해사노동적합증서
32400,해사노동협약
32401,해사분야
32402,해사세척시설
32403,해사안전감독관
32404,해사안전감독업무
32405,해사안전관리
32406,해사안전산업
32407,해사안전정책과
32408,해사안전정책관
32409,해산
32410,해산결의
32411,해산등기
32412,해산명령
32413,해산사유
32414,해산신고
32415,해상감시반
32416,해상강도행위
