Word,Definition
수목유전자원, 수목 등 산림식물(자생ㆍ재배 식물을 포함한다)과 그 식물의 종자ㆍ조직ㆍ세포ㆍ화분(花粉)ㆍ포자(胞子) 및 이들의 유전자 등으로서 학술적ㆍ산업적 가치가 있는 유전자원을 말한다. 
수목장림, 「산림자원의 조성 및 관리에 관한 법률」 제2조제1호에 따른 산림에 조성하는 자연장지를 말한다. 
수목진료," 수목의 피해를 진단ㆍ처방하고, 그 피해를 예방하거나 치료하기 위한 모든 활동을 말한다. "
수목치료기술자, 나무의사의 진단ㆍ처방에 따라 예방과 치료를 담당하는 사람으로서 제21조의6제2항에 따라 수목치료기술자 자격증을 발급받은 사람을 말한다. 
수몰이주민, 댐건설사업의 시행으로 생활의 근거를 상실하게 되는 사람으로 「공익사업을 위한 토지 등의 취득 및 보상에 관한 법률」 제78조제1항에 따른 이주대책대상자를 말한다. 
수문기상," 대기와 지표(地表)의 상호작용으로 인하여 대기에서 발생하는 물의 순환이 기상이나 지상 또는 수상에 영향을 주는 현상을 말한다. ,  대기와 지면 사이의 물의 순환에 관련된 기상현상을 말한다. "
수문조사," 하천·호수·늪의 수위, 유량(취수량, 방류수량을 포함한다), 유사량(流砂量) 및 하천유역의 강수량, 증발산량(蒸發散量), 토양수분 함유량에 관하여 과학적인 방법으로 관찰·측정·조사·분석하는 것을 말한다. 다만, 「기상관측표준화법」 등 기상 관계 법률에 따른 기상관측은 제외한다. ,  하천·호수·늪의 수위, 유량(취수량, 방류수량을 포함한다), 유사량(流砂量) 및 하천유역의 강수량, 증발산량(蒸發散量), 토양수분 함유량에 관하여 과학적인 방법으로 관찰·측정·조사·분석하는 것을 말한다. 다만, 「기상관측표준화법」 등 기상 관계 법률에 따른 기상관측은 제외한다. ,  하천(「하천법」 제2조제1호에 따른 하천을 말한다. 이하 같다)ㆍ호수ㆍ늪의 수위, 유량(취수량, 방류수량을 포함한다), 유사량(流砂量) 및 하천유역의 강수량, 증발산량(蒸發散量), 토양수분 함유량에 관하여 과학적인 방법으로 관찰ㆍ측정ㆍ조사ㆍ분석하는 것을 말한다. 다만, 「기상관측표준화법」 등 기상 관계 법률에 따른 기상관측은 제외한다. "
수문조사시설, 물의 순환에 관한 자료를 수집하기 위한 시설 및 홍수발생의 예보를 위한 시설을 말한다. 
수밀," 비손상 및 손상상태에서 생길 수 있는 수두에서 어떠한 방향으로도 물이 통과하는 것을 막을 수 있는 재료치수 및 배치를 말한다. 손상상태에서 수두는 침수의 중간과정을 포함하여 최악의 평형상태에 있는 것으로 간주하여야 한다. ,  선박이 견딜 수 있는 최대수두에 해당하는 압력하에서 적절한 내력여유를 가지고 어느 방향에서도 구조물을 통하여 선내에 물의 침입을 막을 수 있는 것을 말한다. "
수밀갑판," 수밀구조의 전통갑판 또는 이에 준하는 수밀구조의 갑판을 말한다. ,  수밀구조의 전통갑판 또는 이에 준하는 수밀구조의 갑판을 말한다. ,  수밀(액체가 통하지 않게 밀봉하는 것)구조의 전통갑판이나 이에 준하는 수밀구조의 갑판을 말한다. "
수밀폐쇄장치," 그 인접한 외판과 동등이상의 강도를 가지며, 충분한 수밀성을 보유하고 있는 것을 말한다. "
수방기준, 풍수해로부터 시설물의 수해 내구성(耐久性)을 강화하고 지하 공간의 침수를 방지하기 위하여 관계 중앙행정기관의 장 또는 행정안전부장관이 정하는 기준을 말한다. 
수배자료, 소재불명 등의 사유로 피의자 또는 기소중지 된 자의 신병 확보를 목적으로 수배여부가 기록된 자료를 말한다. 
수배차량," 범죄관련차량, 요구조자차량, 재난관련차량 중 실시간 알림ㆍ전파가 필요하여 검색시스템에 수배입력된 차량을 말한다. "
수법범죄, 범죄수법자료를 활용하여 범죄수사를 실행할 수 있는 범죄를 말한다. 
수법원지," 수법범인의 인적사항, 인상특징, 수법내용, 범죄사실, 직업, 사진 등을 전산입력한 것을 말한다. "
수법입력분류표, 수법표 입력사항에 필요한 코드번호를 부여한 별표 1의 수법입력분류표를 말한다. 
수법표, 범죄수법자료를 활용하여 범죄수사를 실행할 수 있는 범죄로 검거 또는 인도 받은 피의자의 인적사항ㆍ인상특징ㆍ수법내용ㆍ범죄사실ㆍ직업 및 사진 등을 별지 제2호 서식에 따라 전산입력한 것을 말한다. 
수변전설비, 전기를 공급하는 사업자로부터 여러 가지 수전방법에 의하여 전원을 공급받아 집적정보통신시설에서 사용할 수 있도록 하는 수전·변전 및 배전 기능을 수행하는 설비를 말한다. 
수복지구와동인접지구의행정구역에관한임시조치법,Act on the Temporary Measures Concerned with the Administrative Districts of Regained Areas and Adjacent Regions
수복지역, 북위38도 이북의 수복지구(同地區의 行政區域에 編入되는 北緯38度 以南地域을 포함한다)와 경기도 파주군 장단면ㆍ군내면ㆍ진서면 및 진동면의 지역을 말한다. 
수복지역내소유자미복구토지의복구등록과보존등기등에관한특별조치법,"Act on the Special Measures of Restoration and Preservation Registration, etc. of Unclaimed Lands within the Regained Areas "
수분함량," 도료 중에 포함되어 있는 수분의 질량백분율(W %)을 말한다. ,  대표시료(代表試料, 화물의 물리적ㆍ화학적 특성을 시험하기 위하여 채취한 표본물질을 말한다. 이하 제19조의2제3항에서 같다)의 전체 질량 중 수분의 질량을 백분율(％)로 표시한 것을 말한다. "
수사개시, beginning of an investigation;commencement of an investigation
수사경과자, 제15조에 따라 수사경과를 부여받은 경정 이하의 경찰공무원을 말한다. 
수사경력자료," 「형의 실효 등에 관한 법률」제2조제6호의 수사경력자료를 말한다. ,  수사자료표 중 벌금 미만의 형의 선고 및 검사의 불기소처분에 관한 자료 등 범죄경력자료를 제외한 나머지 자료를 말한다. ,  수사자료표 중 벌금 미만의 형의 선고, 사법경찰관의 불송치결정 및 검사의 불기소처분에 관한 자료 등 범죄경력자료를 제외한 나머지 자료를 말한다. "
수사경력조회," 「형의 실효 등에 관한 법률」제2조제9호의 수사경력조회를 말한다. ,  전산입력된 수사경력자료를 열람ㆍ대조확인(정보통신망에 의한 열람ㆍ대조확인을 포함한다)하는 방법으로 신원 및 수사경력에 관하여 조회하는 것을 말한다. "
수사경찰," 제3조제1항 각 호의 부서에 근무하는 수사경과자를 말한다. 다만, 제4조제2항에 따라 배치되는 수사경과자가 아닌 사람은 해당부서에 근무하는 기간 동안 수사경찰로 본다. "
수사과,Criminal Investigation Division
수사과오, 본래사건의 수사과정 및 결과에 대한 수사관과 수사책임자의 위법 또는 부당한 행위를 말한다. 
수사관," 본래사건의 수사를 직접 수행하는 사람을 말한다. , 「수사경찰 인사운영규칙」 제3조에 규정된 부서에 근무하며 수사업무를 담당하는 경찰공무원을 말한다. ,  각급 검찰청에서 근무하는 검찰직, 마약수사직, 전산직, 방송통신직 공무원을 말한다. "
수사국,Criminal Investigation Bureau
수사기관,
수사기록, investigation record
수사기획관,Investigation Planning Officer
수사단서, clue to the investigation
수사부서," 수사에 관하여 해양경찰청 수사국장의 지휘ㆍ감독을 받고 있는 해양경찰청과 그 소속기관(이하 ""해양경찰관서""라 한다)의 수사사무를 담당하는 부서를 말한다. "
수사사건등," 경찰이 수사 또는 입건전조사 중이거나 이를 종결한 사건을 말한다. ,  경찰이 수사 또는 입건 전 조사 중이거나 이를 종결한 사건을 말한다. "
수사사무관, investigation officer
수사심사," 「해양경찰수사규칙」제17조제2항에 따라 심사관이 실시하는 다음 각 목의 사항을 말한다. 
가. 강제수사의 적법성ㆍ타당성 심사 
나. 불송치 사건 및 수사 전반에 대한 점검 등 "
수사심의신청, 사건관계인이 수사과정 및 결과에 대하여 다른 의견을 제기하는 것을 말한다. 
수사심의신청사건," 수사심의신청을 내용으로 하여 해양경찰관서에 접수된 사건을 말한다. 다만, 검찰에 접수되어 해양경찰관서로 이첩된 수사심의신청사건은 제외한다. "
수사업무종사자," 국방부 및 그 소속기관, 국방부 직할부대 및 기관, 합동참모본부, 각 군(해병대를 포함한다. 이하 동일하다) 소속의 군검사, 군사법경찰관 및 군사법경찰리를 말한다. "
수사인권관, 수사인권 활동을 담당하는 해양경찰공무원을 말한다. 
수사자료표," 「형의 실효 등에 관한 법률」제2조제4호에 따른 수사자료표로서 피의자의 인적사항(피의자의 성명, 주민등록번호, 여권번호, 외국인등록번호, 국적, 주소 등을 말한다.), 죄명 외에 입건관서, 입건일자, 처분·선고결과 등 수사경력 또는 범죄경력에 관한 사항을 기재한 것을 말한다. ,  수사기관이 피의자의 지문을 채취하고 피의자의 인적사항과 죄명 등을 기재한 표(전산입력되어 관리되거나 자기테이프, 마이크로필름, 그 밖에 이와 유사한 매체에 기록ㆍ저장된 표를 포함한다)로서 경찰청에서 관리하는 것을 말한다. "
수사장비, 범죄수사활동에 사용되는 경찰장비로써 별표를 말한다. 
수사전담요원," 「(해양경찰청) 수사전담요원 관리ㆍ운영 규칙」제2조제1호에 따라 경비함정 및 파출소(이하 ‘현장부서’라 한다)에서 수사업무에 종사하는 사람을 말한다. ,  「수사전담요원 관리·운영규칙」에 의해 경비함정 및 파출소에서 수사업무에 종사하는 사람을 말한다. ,  경비함정 및 파출소에서 수사업무에 종사하는 사람을 말한다. "
수사절차, procedure of investigation
수사종합검색시스템," 수법·마약·변사·조직폭력 영상시스템을 통합하고, 경찰청 주전산기(IBM HOST)·교통전산망·지문자동검색시스템(AFIS) 수용자료 등과 연계하여 다양한 수사자료를 검색할 수 있는 체계로서 과학수사센터에서 구축·운영중인 것을 말한다. "
수사중지, suspension of investigation
수사지원시스템," 수사업무의 효율성을 위해 각종 수사통계관리, 장비관리, 첩보관리 등을 수행할 수 있는 온라인 시스템을 말한다. ,  수사첩보의 수집ㆍ작성ㆍ제출ㆍ접수ㆍ평가ㆍ배당 등 전 과정을 전산화한 시스템을 말한다. "
수사지휘, investigation direction
수사책임자," 해양경찰관서의 장, 수사부서의 장 등 본래사건의 수사활동을 지휘ㆍ감독하는 사람을 말한다. "
수사처공무원," 고위공직자범죄수사처(이하 ""수사처""라 한다) 소속 공무원을 말한다. "
수사첩보," 공공의 안녕에 대한 위험의 예방과 대응을 위한 정보수집자료로써 범죄첩보, 정책첩보를 말한다. "
수사촉탁,사건 수사의 일부분에 대하여 다른 경찰관서에 수사를 의뢰하는 것을 말한다. 
수산가공품," 원형 수산물 또는 어류와 같은 수산물 일부를 포함한 제품으로 식용 소금이나 생 원료를 제외한 식품첨가물 또는 기타 원료를 사용하지 않고 절단, 가열, 조리, 건조, 염장이나 염수장, 훈연, 냉장 및 냉동 처리한 원형이 유지되고 외관상 원형상태를 알아볼 수 있는 수산물을 말한다. "
수산개발과,Fishermen and Infrastructure Division
수산경제연구원,Fisheries Economic Institute
수산과학기술," 다음 각 목의 기술을 말한다. 
가. 수산자원의 조사ㆍ관리ㆍ조성에 관한 기술 
나. 수산동식물의 수산종자생산ㆍ양식ㆍ육종에 관한 기술 
다. 수산물의 위생ㆍ안전ㆍ저장ㆍ이용ㆍ가공에 관한 기술 
라. 수산용 약품의 개선에 관한 기술 
마. 그 밖에 수산업의 발전을 위하여 필요한 기술 "
